movieId,title,genres,genre_list,genre_text,clean_title,year,tag_text,content_text
3964,"Adventures of Ichabod and Mr. Toad, The (1949)",Animation|Children,"['Animation', 'Children']",animation children,"Adventures of Ichabod and Mr. Toad, The",1949.0,,animation children animation children
3965,"Strange Love of Martha Ivers, The (1946)",Drama|Film-Noir,"['Drama', 'Film-Noir']",drama filmnoir,"Strange Love of Martha Ivers, The",1946.0,,drama filmnoir drama filmnoir
3966,Detour (1945),Crime|Film-Noir,"['Crime', 'Film-Noir']",crime filmnoir,Detour,1945.0,,crime filmnoir crime filmnoir
3967,Billy Elliot (2000),Drama,['Drama'],drama,Billy Elliot,2000.0,ballet,drama drama ballet
3968,Bedazzled (2000),Comedy,['Comedy'],comedy,Bedazzled,2000.0,,comedy comedy
3969,Pay It Forward (2000),Drama,['Drama'],drama,Pay It Forward,2000.0,,drama drama
3971,"Private Eyes, The (1981)",Comedy|Mystery,"['Comedy', 'Mystery']",comedy mystery,"Private Eyes, The",1981.0,,comedy mystery comedy mystery
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy,"['Action', 'Comedy']",action comedy,"Legend of Drunken Master, The (Jui kuen II)",1994.0,,action comedy action comedy
3973,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller,"['Crime', 'Horror', 'Mystery', 'Thriller']",crime horror mystery thriller,Book of Shadows: Blair Witch 2,2000.0,,crime horror mystery thriller crime horror mystery thriller
3974,"Little Vampire, The (2000)",Adventure|Children,"['Adventure', 'Children']",adventure children,"Little Vampire, The",2000.0,,adventure children adventure children
3977,Charlie's Angels (2000),Action|Comedy,"['Action', 'Comedy']",action comedy,Charlie's Angels,2000.0,,action comedy action comedy
3978,"Legend of Bagger Vance, The (2000)",Drama|Romance,"['Drama', 'Romance']",drama romance,"Legend of Bagger Vance, The",2000.0,,drama romance drama romance
3979,Little Nicky (2000),Comedy,['Comedy'],comedy,Little Nicky,2000.0,,comedy comedy
3980,Men of Honor (2000),Drama,['Drama'],drama,Men of Honor,2000.0,,drama drama
3981,Red Planet (2000),Action|Sci-Fi|Thriller,"['Action', 'Sci-Fi', 'Thriller']",action scifi thriller,Red Planet,2000.0,,action scifi thriller action scifi thriller
3983,You Can Count on Me (2000),Drama|Romance,"['Drama', 'Romance']",drama romance,You Can Count on Me,2000.0,family,drama romance drama romance family
3984,Diamonds Are Forever (1971),Action|Adventure|Thriller,"['Action', 'Adventure', 'Thriller']",action adventure thriller,Diamonds Are Forever,1971.0,,action adventure thriller action adventure thriller
3985,"Eagle Has Landed, The (1976)",Drama|War,"['Drama', 'War']",drama war,"Eagle Has Landed, The",1976.0,,drama war drama war
3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller,"['Action', 'Sci-Fi', 'Thriller']",action scifi thriller,"6th Day, The",2000.0,,action scifi thriller action scifi thriller
3987,Bounce (2000),Drama|Romance,"['Drama', 'Romance']",drama romance,Bounce,2000.0,,drama romance drama romance
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,"['Children', 'Comedy', 'Fantasy']",children comedy fantasy,How the Grinch Stole Christmas (a.k.a. The Grinch),2000.0,dr. seuss,children comedy fantasy children comedy fantasy dr. seuss
3989,One Day in September (1999),Documentary,['Documentary'],documentary,One Day in September,1999.0,,documentary documentary
3990,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy,"['Animation', 'Children', 'Comedy']",animation children comedy,Rugrats in Paris: The Movie,2000.0,,animation children comedy animation children comedy
3991,102 Dalmatians (2000),Children|Comedy,"['Children', 'Comedy']",children comedy,102 Dalmatians,2000.0,,children comedy children comedy
3992,Malèna (2000),Drama|Romance|War,"['Drama', 'Romance', 'War']",drama romance war,Malèna,2000.0,,drama romance war drama romance war
3993,Quills (2000),Drama|Romance,"['Drama', 'Romance']",drama romance,Quills,2000.0,,drama romance drama romance
3994,Unbreakable (2000),Drama|Sci-Fi,"['Drama', 'Sci-Fi']",drama scifi,Unbreakable,2000.0,superhero atmospheric comics father-son relationship mindfuck unique atmospheric somber,drama scifi drama scifi superhero atmospheric comics father-son relationship mindfuck unique atmospheric somber
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,"['Action', 'Drama', 'Romance']",action drama romance,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",2000.0,china martial arts,action drama romance action drama romance china martial arts
3997,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy,"['Action', 'Adventure', 'Comedy', 'Fantasy']",action adventure comedy fantasy,Dungeons & Dragons,2000.0,,action adventure comedy fantasy action adventure comedy fantasy
3998,Proof of Life (2000),Drama,['Drama'],drama,Proof of Life,2000.0,,drama drama
3999,Vertical Limit (2000),Action|Adventure,"['Action', 'Adventure']",action adventure,Vertical Limit,2000.0,,action adventure action adventure
4000,"Bounty, The (1984)",Adventure|Drama,"['Adventure', 'Drama']",adventure drama,"Bounty, The",1984.0,,adventure drama adventure drama
4002,"Planes, Trains & Automobiles (1987)",Comedy,['Comedy'],comedy,"Planes, Trains & Automobiles",1987.0,,comedy comedy
4003,She's Having a Baby (1988),Comedy,['Comedy'],comedy,She's Having a Baby,1988.0,,comedy comedy
4005,"Living Daylights, The (1987)",Action|Adventure|Thriller,"['Action', 'Adventure', 'Thriller']",action adventure thriller,"Living Daylights, The",1987.0,,action adventure thriller action adventure thriller
4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi,"['Adventure', 'Animation', 'Children', 'Sci-Fi']",adventure animation children scifi,Transformers: The Movie,1986.0,,adventure animation children scifi adventure animation children scifi
4007,Wall Street (1987),Drama,['Drama'],drama,Wall Street,1987.0,business,drama drama business
4008,Born on the Fourth of July (1989),Drama|War,"['Drama', 'War']",drama war,Born on the Fourth of July,1989.0,,drama war drama war
4009,Talk Radio (1988),Drama,['Drama'],drama,Talk Radio,1988.0,,drama drama
4010,Brewster's Millions (1985),Comedy,['Comedy'],comedy,Brewster's Millions,1985.0,,comedy comedy
4011,Snatch (2000),Comedy|Crime|Thriller,"['Comedy', 'Crime', 'Thriller']",comedy crime thriller,Snatch,2000.0,,comedy crime thriller comedy crime thriller
4012,Punchline (1988),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,Punchline,1988.0,stand-up comedy,comedy drama comedy drama stand-up comedy
4014,Chocolat (2000),Drama|Romance,"['Drama', 'Romance']",drama romance,Chocolat,2000.0,,drama romance drama romance
4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi,"['Comedy', 'Sci-Fi']",comedy scifi,"Dude, Where's My Car?",2000.0,bad,comedy scifi comedy scifi bad
4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",adventure animation children comedy fantasy,"Emperor's New Groove, The",2000.0,,adventure animation children comedy fantasy adventure animation children comedy fantasy
4017,Pollock (2000),Drama,['Drama'],drama,Pollock,2000.0,,drama drama
4018,What Women Want (2000),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,What Women Want,2000.0,,comedy romance comedy romance
4019,Finding Forrester (2000),Drama,['Drama'],drama,Finding Forrester,2000.0,writing,drama drama writing
4020,"Gift, The (2000)",Thriller,['Thriller'],thriller,"Gift, The",2000.0,,thriller thriller
4021,Before Night Falls (2000),Drama,['Drama'],drama,Before Night Falls,2000.0,,drama drama
4022,Cast Away (2000),Drama,['Drama'],drama,Cast Away,2000.0,,drama drama
4023,"Family Man, The (2000)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,"Family Man, The",2000.0,,comedy drama romance comedy drama romance
4024,"House of Mirth, The (2000)",Romance,['Romance'],romance,"House of Mirth, The",2000.0,edith wharton,romance romance edith wharton
4025,Miss Congeniality (2000),Comedy|Crime,"['Comedy', 'Crime']",comedy crime,Miss Congeniality,2000.0,pageant,comedy crime comedy crime pageant
4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,"['Adventure', 'Comedy', 'Crime']",adventure comedy crime,"O Brother, Where Art Thou?",2000.0,bluegrass,adventure comedy crime adventure comedy crime bluegrass
4029,State and Main (2000),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,State and Main,2000.0,movies,comedy drama comedy drama movies
4030,Dracula 2000 (2000),Horror,['Horror'],horror,Dracula 2000,2000.0,,horror horror
4031,All the Pretty Horses (2000),Drama|Romance|Western,"['Drama', 'Romance', 'Western']",drama romance western,All the Pretty Horses,2000.0,,drama romance western drama romance western
4032,"Everlasting Piece, An (2000)",Comedy,['Comedy'],comedy,"Everlasting Piece, An",2000.0,,comedy comedy
4033,Thirteen Days (2000),Drama|Thriller|War,"['Drama', 'Thriller', 'War']",drama thriller war,Thirteen Days,2000.0,,drama thriller war drama thriller war
4034,Traffic (2000),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",crime drama thriller,Traffic,2000.0,drugs based on a tv show,crime drama thriller crime drama thriller drugs based on a tv show
4035,"Claim, The (2000)",Romance|Western,"['Romance', 'Western']",romance western,"Claim, The",2000.0,,romance western romance western
4036,Shadow of the Vampire (2000),Drama|Horror,"['Drama', 'Horror']",drama horror,Shadow of the Vampire,2000.0,,drama horror drama horror
4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",crime filmnoir mystery thriller,House of Games,1987.0,,crime filmnoir mystery thriller crime filmnoir mystery thriller
4039,Annie (1982),Children|Musical,"['Children', 'Musical']",children musical,Annie,1982.0,,children musical children musical
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy,['Comedy'],comedy,Don't Tell Mom the Babysitter's Dead,1991.0,,comedy comedy
4041,"Officer and a Gentleman, An (1982)",Drama|Romance,"['Drama', 'Romance']",drama romance,"Officer and a Gentleman, An",1982.0,,drama romance drama romance
4042,"Alamo, The (1960)",Action|Drama|War|Western,"['Action', 'Drama', 'War', 'Western']",action drama war western,"Alamo, The",1960.0,,action drama war western action drama war western
4043,At Close Range (1986),Crime|Drama,"['Crime', 'Drama']",crime drama,At Close Range,1986.0,,crime drama crime drama
4046,Friendly Persuasion (1956),Drama,['Drama'],drama,Friendly Persuasion,1956.0,quakers,drama drama quakers
4047,Gettysburg (1993),Drama|War,"['Drama', 'War']",drama war,Gettysburg,1993.0,,drama war drama war
4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),Horror|Sci-Fi,"['Horror', 'Sci-Fi']",horror scifi,Horrors of Spider Island (Ein Toter Hing im Netz),1960.0,,horror scifi horror scifi
4052,Antitrust (2001),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",crime drama thriller,Antitrust,2001.0,,crime drama thriller crime drama thriller
4053,Double Take (2001),Action|Comedy,"['Action', 'Comedy']",action comedy,Double Take,2001.0,,action comedy action comedy
4054,Save the Last Dance (2001),Drama|Romance,"['Drama', 'Romance']",drama romance,Save the Last Dance,2001.0,,drama romance drama romance
4055,Panic (2000),Drama,['Drama'],drama,Panic,2000.0,,drama drama
4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']",crime drama mystery thriller,"Pledge, The",2001.0,,crime drama mystery thriller crime drama mystery thriller
4061,The Man in the Moon (1991),Drama|Romance,"['Drama', 'Romance']",drama romance,The Man in the Moon,1991.0,,drama romance drama romance
4062,Mystic Pizza (1988),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,Mystic Pizza,1988.0,,comedy drama romance comedy drama romance
4063,Prelude to a Kiss (1992),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,Prelude to a Kiss,1992.0,,comedy drama romance comedy drama romance
4064,Coffy (1973),Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",action crime thriller,Coffy,1973.0,,action crime thriller action crime thriller
4065,Foxy Brown (1974),Action|Crime|Drama,"['Action', 'Crime', 'Drama']",action crime drama,Foxy Brown,1974.0,,action crime drama action crime drama
4066,I'm Gonna Git You Sucka (1988),Action|Comedy,"['Action', 'Comedy']",action comedy,I'm Gonna Git You Sucka,1988.0,,action comedy action comedy
4067,Untamed Heart (1993),Drama|Romance,"['Drama', 'Romance']",drama romance,Untamed Heart,1993.0,,drama romance drama romance
4068,Sugar & Spice (2001),Comedy,['Comedy'],comedy,Sugar & Spice,2001.0,,comedy comedy
4069,"Wedding Planner, The (2001)",Comedy|Romance,"['Comedy', 'Romance']",comedy romance,"Wedding Planner, The",2001.0,,comedy romance comedy romance
4074,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",Drama,['Drama'],drama,"Legend of Rita, The (Stille nach dem Schuß, Die)",1999.0,,drama drama
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller,"['Drama', 'Thriller']",drama thriller,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien)",2000.0,psychopaths,drama thriller drama thriller psychopaths
4078,Amazing Grace and Chuck (1987),Drama,['Drama'],drama,Amazing Grace and Chuck,1987.0,,drama drama
4079,Amazon Women on the Moon (1987),Comedy|Sci-Fi,"['Comedy', 'Sci-Fi']",comedy scifi,Amazon Women on the Moon,1987.0,,comedy scifi comedy scifi
4080,Baby Boom (1987),Comedy,['Comedy'],comedy,Baby Boom,1987.0,,comedy comedy
4081,Back to the Beach (1987),Comedy,['Comedy'],comedy,Back to the Beach,1987.0,,comedy comedy
4082,Barfly (1987),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,Barfly,1987.0,,comedy drama romance comedy drama romance
4083,Best Seller (1987),Thriller,['Thriller'],thriller,Best Seller,1987.0,,thriller thriller
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller,"['Action', 'Comedy', 'Crime', 'Thriller']",action comedy crime thriller,Beverly Hills Cop II,1987.0,,action comedy crime thriller action comedy crime thriller
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,"['Action', 'Comedy', 'Crime', 'Drama']",action comedy crime drama,Beverly Hills Cop,1984.0,,action comedy crime drama action comedy crime drama
4086,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller,"['Action', 'Crime', 'Mystery', 'Romance', 'Thriller']",action crime mystery romance thriller,"Big Easy, The",1987.0,,action crime mystery romance thriller action crime mystery romance thriller
4089,Born in East L.A. (1987),Comedy,['Comedy'],comedy,Born in East L.A.,1987.0,,comedy comedy
4090,"Brave Little Toaster, The (1987)",Animation|Children,"['Animation', 'Children']",animation children,"Brave Little Toaster, The",1987.0,,animation children animation children
4091,Can't Buy Me Love (1987),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,Can't Buy Me Love,1987.0,,comedy romance comedy romance
4092,Cherry 2000 (1987),Romance|Sci-Fi,"['Romance', 'Sci-Fi']",romance scifi,Cherry 2000,1987.0,,romance scifi romance scifi
4093,Cop (1988),Thriller,['Thriller'],thriller,Cop,1988.0,,thriller thriller
4102,Eddie Murphy Raw (1987),Comedy|Documentary,"['Comedy', 'Documentary']",comedy documentary,Eddie Murphy Raw,1987.0,,comedy documentary comedy documentary
4103,Empire of the Sun (1987),Action|Adventure|Drama|War,"['Action', 'Adventure', 'Drama', 'War']",action adventure drama war,Empire of the Sun,1987.0,,action adventure drama war action adventure drama war
4104,Ernest Goes to Camp (1987),Comedy,['Comedy'],comedy,Ernest Goes to Camp,1987.0,,comedy comedy
4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,"['Fantasy', 'Horror', 'Thriller']",fantasy horror thriller,"Evil Dead, The",1981.0,zombies,fantasy horror thriller fantasy horror thriller zombies
4109,Flowers in the Attic (1987),Drama|Thriller,"['Drama', 'Thriller']",drama thriller,Flowers in the Attic,1987.0,,drama thriller drama thriller
4110,"Fourth Protocol, The (1987)",Thriller,['Thriller'],thriller,"Fourth Protocol, The",1987.0,,thriller thriller
4111,Gardens of Stone (1987),Drama|War,"['Drama', 'War']",drama war,Gardens of Stone,1987.0,,drama war drama war
4113,"Glass Menagerie, The (1987)",Drama,['Drama'],drama,"Glass Menagerie, The",1987.0,tennessee williams,drama drama tennessee williams
4115,Hiding Out (1987),Comedy,['Comedy'],comedy,Hiding Out,1987.0,,comedy comedy
4116,Hollywood Shuffle (1987),Comedy,['Comedy'],comedy,Hollywood Shuffle,1987.0,,comedy comedy
4117,Hope and Glory (1987),Drama,['Drama'],drama,Hope and Glory,1987.0,,drama drama
4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",action adventure comedy scifi,Innerspace,1987.0,,action adventure comedy scifi action adventure comedy scifi
4123,Ishtar (1987),Comedy,['Comedy'],comedy,Ishtar,1987.0,,comedy comedy
4124,Jaws: The Revenge (1987),Horror|Thriller,"['Horror', 'Thriller']",horror thriller,Jaws: The Revenge,1987.0,,horror thriller horror thriller
4125,Leonard Part 6 (1987),Comedy|Sci-Fi,"['Comedy', 'Sci-Fi']",comedy scifi,Leonard Part 6,1987.0,,comedy scifi comedy scifi
4126,Less Than Zero (1987),Drama,['Drama'],drama,Less Than Zero,1987.0,,drama drama
4127,"Like Father, Like Son (1987)",Comedy,['Comedy'],comedy,"Like Father, Like Son",1987.0,,comedy comedy
4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller,"['Comedy', 'Horror', 'Thriller']",comedy horror thriller,"Lost Boys, The",1987.0,,comedy horror thriller comedy horror thriller
